"행정구역별(시군구)","성별","경제활동별","항목","단위","2015 년",
"읍부","남자","일하였음","75~79세","","1331",
"읍부","남자","일하였음","80~84세","","414",
"읍부","남자","일하였음","85세 이상","","104",
"읍부","남자","일하지않았음","60세 이상-계","","18810",
"읍부","남자","일하지않았음","60~64세","","4031",
"읍부","남자","일하지않았음","65~69세","","4180",
"읍부","남자","일하지않았음","70~74세","","4092",
"읍부","남자","일하지않았음","75~79세","","3326",
"읍부","남자","일하지않았음","80~84세","","2046",
"읍부","남자","일하지않았음","85세 이상","","1135",
"읍부","여자","계","60세 이상-계","","51288",
"읍부","여자","계","60~64세","","12944",
"읍부","여자","계","65~69세","","9747",
"읍부","여자","계","70~74세","","9250",
"읍부","여자","계","75~79세","","8913",
"읍부","여자","계","80~84세","","6199",
"읍부","여자","계","85세 이상","","4235",
"읍부","여자","일하였음","60세 이상-계","","13173",
"읍부","여자","일하였음","60~64세","","5781",
"읍부","여자","일하였음","65~69세","","3322",
"읍부","여자","일하였음","70~74세","","2014",
"읍부","여자","일하였음","75~79세","","1471",
"읍부","여자","일하였음","80~84세","","487",
"읍부","여자","일하였음","85세 이상","","98",
"읍부","여자","일하지않았음","60세 이상-계","","38115",
"읍부","여자","일하지않았음","60~64세","","7163",
"읍부","여자","일하지않았음","65~69세","","6425",
"읍부","여자","일하지않았음","70~74세","","7236",
"읍부","여자","일하지않았음","75~79세","","7442",
"읍부","여자","일하지않았음","80~84세","","5712",
"읍부","여자","일하지않았음","85세 이상","","4137",
"면부","계","계","60세 이상-계","","229341",
"면부","계","계","60~64세","","51722",
"면부","계","계","65~69세","","44026",
"면부","계","계","70~74세","","43941",
"면부","계","계","75~79세","","42426",
"면부","계","계","80~84세","","28906",
"면부","계","계","85세 이상","","18320",
"면부","계","일하였음","60세 이상-계","","106790",
"면부","계","일하였음","60~64세","","34864",
"면부","계","일하였음","65~69세","","26322",
"면부","계","일하였음","70~74세","","21879",
"면부","계","일하였음","75~79세","","16155",
"면부","계","일하였음","80~84세","","6192",
"면부","계","일하였음","85세 이상","","1378",
"면부","계","일하지않았음","60세 이상-계","","122551",
"면부","계","일하지않았음","60~64세","","16858",
"면부","계","일하지않았음","65~69세","","17704",
"면부","계","일하지않았음","70~74세","","22062",
"면부","계","일하지않았음","75~79세","","26271",
"면부","계","일하지않았음","80~84세","","22714",
"면부","계","일하지않았음","85세 이상","","16942",
"면부","남자","계","60세 이상-계","","93306",
"면부","남자","계","60~64세","","25488",
"면부","남자","계","65~69세","","21139",
"면부","남자","계","70~74세","","18089",
"면부","남자","계","75~79세","","15657",
"면부","남자","계","80~84세","","8697",
"면부","남자","계","85세 이상","","4236",
"면부","남자","일하였음","60세 이상-계","","55717",
"면부","남자","일하였음","60~64세","","19046",
"면부","남자","일하였음","65~69세","","14291",
"면부","남자","일하였음","70~74세","","10666",
"면부","남자","일하였음","75~79세","","8029",
"면부","남자","일하였음","80~84세","","3045",
"면부","남자","일하였음","85세 이상","","640",
"면부","남자","일하지않았음","60세 이상-계","","37589",
"면부","남자","일하지않았음","60~64세","","6442",
"면부","남자","일하지않았음","65~69세","","6848",
"면부","남자","일하지않았음","70~74세","","7423",
"면부","남자","일하지않았음","75~79세","","7628",
"면부","남자","일하지않았음","80~84세","","5652",
"면부","남자","일하지않았음","85세 이상","","3596",
"면부","여자","계","60세 이상-계","","136035",
"면부","여자","계","60~64세","","26234",
"면부","여자","계","65~69세","","22887",
"면부","여자","계","70~74세","","25852",
"면부","여자","계","75~79세","","26769",
"면부","여자","계","80~84세","","20209",
"면부","여자","계","85세 이상","","14084",
"면부","여자","일하였음","60세 이상-계","","51073",
"면부","여자","일하였음","60~64세","","15818",
"면부","여자","일하였음","65~69세","","12031",
"면부","여자","일하였음","70~74세","","11213",
"면부","여자","일하였음","75~79세","","8126",
"면부","여자","일하였음","80~84세","","3147",
"면부","여자","일하였음","85세 이상","","738",
"면부","여자","일하지않았음","60세 이상-계","","84962",
"면부","여자","일하지않았음","60~64세","","10416",
"면부","여자","일하지않았음","65~69세","","10856",
"면부","여자","일하지않았음","70~74세","","14639",
"면부","여자","일하지않았음","75~79세","","18643",
"면부","여자","일하지않았음","80~84세","","17062",
"면부","여자","일하지않았음","85세 이상","","13346",
"진주시","계","계","60세 이상-계","","66376",
"진주시","계","계","60~64세","","19293",
"진주시","계","계","65~69세","","15110",
"진주시","계","계","70~74세","","12363",
"진주시","계","계","75~79세","","9738",
"진주시","계","계","80~84세","","6060",
"진주시","계","계","85세 이상","","3812",
"진주시","계","일하였음","60세 이상-계","","20799",
"진주시","계","일하였음","60~64세","","9550",
"진주시","계","일하였음","65~69세","","5417",
"진주시","계","일하였음","70~74세","","3225",
"진주시","계","일하였음","75~79세","","1838",
"진주시","계","일하였음","80~84세","","628",
"진주시","계","일하였음","85세 이상","","141",
"진주시","계","일하지않았음","60세 이상-계","","45577",
"진주시","계","일하지않았음","60~64세","","9743",
"진주시","계","일하지않았음","65~69세","","9693",
"진주시","계","일하지않았음","70~74세","","9138",
"진주시","계","일하지않았음","75~79세","","7900",
"진주시","계","일하지않았음","80~84세","","5432",
"진주시","계","일하지않았음","85세 이상","","3671",
"진주시","남자","계","60세 이상-계","","28041",
"진주시","남자","계","60~64세","","9271",
"진주시","남자","계","65~69세","","7037",
"진주시","남자","계","70~74세","","5416",
"진주시","남자","계","75~79세","","3679",
"진주시","남자","계","80~84세","","1769",
"진주시","남자","계","85세 이상","","869",
"진주시","남자","일하였음","60세 이상-계","","12231",
"진주시","남자","일하였음","60~64세","","5890",
"진주시","남자","일하였음","65~69세","","3271",
"진주시","남자","일하였음","70~74세","","1803",
"진주시","남자","일하였음","75~79세","","912",
"진주시","남자","일하였음","80~84세","","282",
"진주시","남자","일하였음","85세 이상","","73",
"진주시","남자","일하지않았음","60세 이상-계","","15810",
"진주시","남자","일하지않았음","60~64세","","3381",
"진주시","남자","일하지않았음","65~69세","","3766",
"진주시","남자","일하지않았음","70~74세","","3613",
"진주시","남자","일하지않았음","75~79세","","2767",
"진주시","남자","일하지않았음","80~84세","","1487",
"진주시","남자","일하지않았음","85세 이상","","796",
"진주시","여자","계","60세 이상-계","","38335",
"진주시","여자","계","60~64세","","10022",
"진주시","여자","계","65~69세","","8073",
"진주시","여자","계","70~74세","","6947",
"진주시","여자","계","75~79세","","6059",
"진주시","여자","계","80~84세","","4291",
"진주시","여자","계","85세 이상","","2943",
"진주시","여자","일하였음","60세 이상-계","","8568",
"진주시","여자","일하였음","60~64세","","3660",
"진주시","여자","일하였음","65~69세","","2146",
"진주시","여자","일하였음","70~74세","","1422",
"진주시","여자","일하였음","75~79세","","926",
"진주시","여자","일하였음","80~84세","","346",
"진주시","여자","일하였음","85세 이상","","68",
"진주시","여자","일하지않았음","60세 이상-계","","29767",
"진주시","여자","일하지않았음","60~64세","","6362",
"진주시","여자","일하지않았음","65~69세","","5927",
"진주시","여자","일하지않았음","70~74세","","5525",
"진주시","여자","일하지않았음","75~79세","","5133",
"진주시","여자","일하지않았음","80~84세","","3945",
"진주시","여자","일하지않았음","85세 이상","","2875",
"통영시","계","계","60세 이상-계","","28230",
"통영시","계","계","60~64세","","8693",
"통영시","계","계","65~69세","","6414",
"통영시","계","계","70~74세","","5344",
"통영시","계","계","75~79세","","3956",
"통영시","계","계","80~84세","","2401",
"통영시","계","계","85세 이상","","1422",
"통영시","계","일하였음","60세 이상-계","","9595",
"통영시","계","일하였음","60~64세","","4751",
"통영시","계","일하였음","65~69세","","2501",
"통영시","계","일하였음","70~74세","","1352",
"통영시","계","일하였음","75~79세","","734",
"통영시","계","일하였음","80~84세","","210",
"통영시","계","일하였음","85세 이상","","47",
"통영시","계","일하지않았음","60세 이상-계","","18635",
"통영시","계","일하지않았음","60~64세","","3942",
"통영시","계","일하지않았음","65~69세","","3913",
"통영시","계","일하지않았음","70~74세","","3992",
"통영시","계","일하지않았음","75~79세","","3222",
"통영시","계","일하지않았음","80~84세","","2191",
"통영시","계","일하지않았음","85세 이상","","1375",
"통영시","남자","계","60세 이상-계","","12229",
