"행정구역별","성별","경제활동상태별","항목","단위","2015 년",
"경상남도","여자","일하지 않았음","뇌졸중(중풍)","","9087",
"경상남도","여자","일하지 않았음","걷기, 계단 오르기, 들고 운반하기","","97942",
"경상남도","여자","일하지 않았음","지적·자폐성 장애","","5017",
"경상남도","여자","일하지 않았음","정신적 질환 등 정신적제약","","9669",
"동부","계","계","15세 이상 인구-계","","1791721",
"동부","계","계","제약없음-계","","1673609",
"동부","계","계","제약있음-계","","118112",
"동부","계","계","시각장애","","9414",
"동부","계","계","청각장애","","13841",
"동부","계","계","언어장애","","5280",
"동부","계","계","치매","","7185",
"동부","계","계","뇌졸중(중풍)","","10022",
"동부","계","계","걷기, 계단 오르기, 들고 운반하기","","83716",
"동부","계","계","지적·자폐성 장애","","6297",
"동부","계","계","정신적 질환 등 정신적제약","","10478",
"동부","계","일하였음","15세 이상 인구-계","","1012167",
"동부","계","일하였음","제약없음-계","","990466",
"동부","계","일하였음","제약있음-계","","21701",
"동부","계","일하였음","시각장애","","2386",
"동부","계","일하였음","청각장애","","2876",
"동부","계","일하였음","언어장애","","610",
"동부","계","일하였음","치매","","107",
"동부","계","일하였음","뇌졸중(중풍)","","947",
"동부","계","일하였음","걷기, 계단 오르기, 들고 운반하기","","14329",
"동부","계","일하였음","지적·자폐성 장애","","972",
"동부","계","일하였음","정신적 질환 등 정신적제약","","1373",
"동부","계","일하지 않았음","15세 이상 인구-계","","779554",
"동부","계","일하지 않았음","제약없음-계","","683143",
"동부","계","일하지 않았음","제약있음-계","","96411",
"동부","계","일하지 않았음","시각장애","","7028",
"동부","계","일하지 않았음","청각장애","","10965",
"동부","계","일하지 않았음","언어장애","","4670",
"동부","계","일하지 않았음","치매","","7078",
"동부","계","일하지 않았음","뇌졸중(중풍)","","9075",
"동부","계","일하지 않았음","걷기, 계단 오르기, 들고 운반하기","","69387",
"동부","계","일하지 않았음","지적·자폐성 장애","","5325",
"동부","계","일하지 않았음","정신적 질환 등 정신적제약","","9105",
"동부","남자","계","15세 이상 인구-계","","892985",
"동부","남자","계","제약없음-계","","844608",
"동부","남자","계","제약있음-계","","48377",
"동부","남자","계","시각장애","","4686",
"동부","남자","계","청각장애","","6580",
"동부","남자","계","언어장애","","2831",
"동부","남자","계","치매","","2087",
"동부","남자","계","뇌졸중(중풍)","","5275",
"동부","남자","계","걷기, 계단 오르기, 들고 운반하기","","29559",
"동부","남자","계","지적·자폐성 장애","","3869",
"동부","남자","계","정신적 질환 등 정신적제약","","5147",
"동부","남자","일하였음","15세 이상 인구-계","","616255",
"동부","남자","일하였음","제약없음-계","","603600",
"동부","남자","일하였음","제약있음-계","","12655",
"동부","남자","일하였음","시각장애","","1770",
"동부","남자","일하였음","청각장애","","2094",
"동부","남자","일하였음","언어장애","","483",
"동부","남자","일하였음","치매","","73",
"동부","남자","일하였음","뇌졸중(중풍)","","662",
"동부","남자","일하였음","걷기, 계단 오르기, 들고 운반하기","","7308",
"동부","남자","일하였음","지적·자폐성 장애","","692",
"동부","남자","일하였음","정신적 질환 등 정신적제약","","774",
"동부","남자","일하지 않았음","15세 이상 인구-계","","276730",
"동부","남자","일하지 않았음","제약없음-계","","241008",
"동부","남자","일하지 않았음","제약있음-계","","35722",
"동부","남자","일하지 않았음","시각장애","","2916",
"동부","남자","일하지 않았음","청각장애","","4486",
"동부","남자","일하지 않았음","언어장애","","2348",
"동부","남자","일하지 않았음","치매","","2014",
"동부","남자","일하지 않았음","뇌졸중(중풍)","","4613",
"동부","남자","일하지 않았음","걷기, 계단 오르기, 들고 운반하기","","22251",
"동부","남자","일하지 않았음","지적·자폐성 장애","","3177",
"동부","남자","일하지 않았음","정신적 질환 등 정신적제약","","4373",
"동부","여자","계","15세 이상 인구-계","","898736",
"동부","여자","계","제약없음-계","","829001",
"동부","여자","계","제약있음-계","","69735",
"동부","여자","계","시각장애","","4728",
"동부","여자","계","청각장애","","7261",
"동부","여자","계","언어장애","","2449",
"동부","여자","계","치매","","5098",
"동부","여자","계","뇌졸중(중풍)","","4747",
"동부","여자","계","걷기, 계단 오르기, 들고 운반하기","","54157",
"동부","여자","계","지적·자폐성 장애","","2428",
"동부","여자","계","정신적 질환 등 정신적제약","","5331",
"동부","여자","일하였음","15세 이상 인구-계","","395912",
"동부","여자","일하였음","제약없음-계","","386866",
"동부","여자","일하였음","제약있음-계","","9046",
"동부","여자","일하였음","시각장애","","616",
"동부","여자","일하였음","청각장애","","782",
"동부","여자","일하였음","언어장애","","127",
"동부","여자","일하였음","치매","","34",
"동부","여자","일하였음","뇌졸중(중풍)","","285",
"동부","여자","일하였음","걷기, 계단 오르기, 들고 운반하기","","7021",
"동부","여자","일하였음","지적·자폐성 장애","","280",
"동부","여자","일하였음","정신적 질환 등 정신적제약","","599",
"동부","여자","일하지 않았음","15세 이상 인구-계","","502824",
"동부","여자","일하지 않았음","제약없음-계","","442135",
"동부","여자","일하지 않았음","제약있음-계","","60689",
"동부","여자","일하지 않았음","시각장애","","4112",
"동부","여자","일하지 않았음","청각장애","","6479",
"동부","여자","일하지 않았음","언어장애","","2322",
"동부","여자","일하지 않았음","치매","","5064",
"동부","여자","일하지 않았음","뇌졸중(중풍)","","4462",
"동부","여자","일하지 않았음","걷기, 계단 오르기, 들고 운반하기","","47136",
"동부","여자","일하지 않았음","지적·자폐성 장애","","2148",
"동부","여자","일하지 않았음","정신적 질환 등 정신적제약","","4732",
"읍부","계","계","15세 이상 인구-계","","371852",
"읍부","계","계","제약없음-계","","336874",
"읍부","계","계","제약있음-계","","34978",
"읍부","계","계","시각장애","","2273",
"읍부","계","계","청각장애","","4439",
"읍부","계","계","언어장애","","2066",
"읍부","계","계","치매","","3064",
"읍부","계","계","뇌졸중(중풍)","","3554",
"읍부","계","계","걷기, 계단 오르기, 들고 운반하기","","25110",
"읍부","계","계","지적·자폐성 장애","","1964",
"읍부","계","계","정신적 질환 등 정신적제약","","3191",
"읍부","계","일하였음","15세 이상 인구-계","","213400",
"읍부","계","일하였음","제약없음-계","","206541",
"읍부","계","일하였음","제약있음-계","","6859",
"읍부","계","일하였음","시각장애","","636",
"읍부","계","일하였음","청각장애","","984",
"읍부","계","일하였음","언어장애","","156",
"읍부","계","일하였음","치매","","31",
"읍부","계","일하였음","뇌졸중(중풍)","","221",
"읍부","계","일하였음","걷기, 계단 오르기, 들고 운반하기","","4964",
"읍부","계","일하였음","지적·자폐성 장애","","230",
"읍부","계","일하였음","정신적 질환 등 정신적제약","","400",
"읍부","계","일하지 않았음","15세 이상 인구-계","","158452",
"읍부","계","일하지 않았음","제약없음-계","","130333",
"읍부","계","일하지 않았음","제약있음-계","","28119",
"읍부","계","일하지 않았음","시각장애","","1637",
"읍부","계","일하지 않았음","청각장애","","3455",
"읍부","계","일하지 않았음","언어장애","","1910",
"읍부","계","일하지 않았음","치매","","3033",
"읍부","계","일하지 않았음","뇌졸중(중풍)","","3333",
"읍부","계","일하지 않았음","걷기, 계단 오르기, 들고 운반하기","","20146",
"읍부","계","일하지 않았음","지적·자폐성 장애","","1734",
"읍부","계","일하지 않았음","정신적 질환 등 정신적제약","","2791",
"읍부","남자","계","15세 이상 인구-계","","181901",
"읍부","남자","계","제약없음-계","","168388",
"읍부","남자","계","제약있음-계","","13513",
"읍부","남자","계","시각장애","","1027",
"읍부","남자","계","청각장애","","1781",
"읍부","남자","계","언어장애","","1081",
"읍부","남자","계","치매","","795",
"읍부","남자","계","뇌졸중(중풍)","","1800",
"읍부","남자","계","걷기, 계단 오르기, 들고 운반하기","","8213",
"읍부","남자","계","지적·자폐성 장애","","1158",
"읍부","남자","계","정신적 질환 등 정신적제약","","1508",
"읍부","남자","일하였음","15세 이상 인구-계","","125400",
"읍부","남자","일하였음","제약없음-계","","121676",
"읍부","남자","일하였음","제약있음-계","","3724",
