"행정구역별(시군구)","성별","교육정도별","항목","단위","2015 년",
"성주군","계","대학원박사과정","일시 휴직","","6",
"성주군","계","대학원박사과정","일하지 않았음","","17",
"성주군","계","대학원박사과정","미상","","",
"성주군","계","안 받았음(미취학 포함)","15세 이상 인구","","3329",
"성주군","계","안 받았음(미취학 포함)","일하였음-계","","640",
"성주군","계","안 받았음(미취학 포함)","주로 일하였음","","597",
"성주군","계","안 받았음(미취학 포함)","틈틈이 일하였음","","29",
"성주군","계","안 받았음(미취학 포함)","일시 휴직","","14",
"성주군","계","안 받았음(미취학 포함)","일하지 않았음","","2689",
"성주군","계","안 받았음(미취학 포함)","미상","","",
"성주군","남자","계","15세 이상 인구","","17627",
"성주군","남자","계","일하였음-계","","13042",
"성주군","남자","계","주로 일하였음","","12689",
"성주군","남자","계","틈틈이 일하였음","","209",
"성주군","남자","계","일시 휴직","","144",
"성주군","남자","계","일하지 않았음","","4585",
"성주군","남자","계","미상","","",
"성주군","남자","초등학교","15세 이상 인구","","2739",
"성주군","남자","초등학교","일하였음-계","","1789",
"성주군","남자","초등학교","주로 일하였음","","1732",
"성주군","남자","초등학교","틈틈이 일하였음","","39",
"성주군","남자","초등학교","일시 휴직","","18",
"성주군","남자","초등학교","일하지 않았음","","950",
"성주군","남자","초등학교","미상","","",
"성주군","남자","중학교","15세 이상 인구","","2641",
"성주군","남자","중학교","일하였음-계","","1973",
"성주군","남자","중학교","주로 일하였음","","1927",
"성주군","남자","중학교","틈틈이 일하였음","","16",
"성주군","남자","중학교","일시 휴직","","30",
"성주군","남자","중학교","일하지 않았음","","668",
"성주군","남자","중학교","미상","","",
"성주군","남자","고등학교","15세 이상 인구","","7043",
"성주군","남자","고등학교","일하였음-계","","5449",
"성주군","남자","고등학교","주로 일하였음","","5367",
"성주군","남자","고등학교","틈틈이 일하였음","","40",
"성주군","남자","고등학교","일시 휴직","","42",
"성주군","남자","고등학교","일하지 않았음","","1594",
"성주군","남자","고등학교","미상","","",
"성주군","남자","대학(4년제 미만)","15세 이상 인구","","2247",
"성주군","남자","대학(4년제 미만)","일하였음-계","","1806",
"성주군","남자","대학(4년제 미만)","주로 일하였음","","1729",
"성주군","남자","대학(4년제 미만)","틈틈이 일하였음","","49",
"성주군","남자","대학(4년제 미만)","일시 휴직","","28",
"성주군","남자","대학(4년제 미만)","일하지 않았음","","441",
"성주군","남자","대학(4년제 미만)","미상","","",
"성주군","남자","대학교(4년제 이상)","15세 이상 인구","","2239",
"성주군","남자","대학교(4년제 이상)","일하였음-계","","1691",
"성주군","남자","대학교(4년제 이상)","주로 일하였음","","1626",
"성주군","남자","대학교(4년제 이상)","틈틈이 일하였음","","53",
"성주군","남자","대학교(4년제 이상)","일시 휴직","","12",
"성주군","남자","대학교(4년제 이상)","일하지 않았음","","548",
"성주군","남자","대학교(4년제 이상)","미상","","",
"성주군","남자","대학원석사과정","15세 이상 인구","","181",
"성주군","남자","대학원석사과정","일하였음-계","","143",
"성주군","남자","대학원석사과정","주로 일하였음","","130",
"성주군","남자","대학원석사과정","틈틈이 일하였음","","5",
"성주군","남자","대학원석사과정","일시 휴직","","8",
"성주군","남자","대학원석사과정","일하지 않았음","","38",
"성주군","남자","대학원석사과정","미상","","",
"성주군","남자","대학원박사과정","15세 이상 인구","","37",
"성주군","남자","대학원박사과정","일하였음-계","","30",
"성주군","남자","대학원박사과정","주로 일하였음","","28",
"성주군","남자","대학원박사과정","틈틈이 일하였음","","2",
"성주군","남자","대학원박사과정","일시 휴직","","",
"성주군","남자","대학원박사과정","일하지 않았음","","7",
"성주군","남자","대학원박사과정","미상","","",
"성주군","남자","안 받았음(미취학 포함)","15세 이상 인구","","500",
"성주군","남자","안 받았음(미취학 포함)","일하였음-계","","161",
"성주군","남자","안 받았음(미취학 포함)","주로 일하였음","","150",
"성주군","남자","안 받았음(미취학 포함)","틈틈이 일하였음","","5",
"성주군","남자","안 받았음(미취학 포함)","일시 휴직","","6",
"성주군","남자","안 받았음(미취학 포함)","일하지 않았음","","339",
"성주군","남자","안 받았음(미취학 포함)","미상","","",
"성주군","여자","계","15세 이상 인구","","18318",
"성주군","여자","계","일하였음-계","","9729",
"성주군","여자","계","주로 일하였음","","9139",
"성주군","여자","계","틈틈이 일하였음","","499",
"성주군","여자","계","일시 휴직","","91",
"성주군","여자","계","일하지 않았음","","8589",
"성주군","여자","계","미상","","",
"성주군","여자","초등학교","15세 이상 인구","","4675",
"성주군","여자","초등학교","일하였음-계","","2405",
"성주군","여자","초등학교","주로 일하였음","","2253",
"성주군","여자","초등학교","틈틈이 일하였음","","140",
"성주군","여자","초등학교","일시 휴직","","12",
"성주군","여자","초등학교","일하지 않았음","","2270",
"성주군","여자","초등학교","미상","","",
"성주군","여자","중학교","15세 이상 인구","","2899",
"성주군","여자","중학교","일하였음-계","","1956",
"성주군","여자","중학교","주로 일하였음","","1893",
"성주군","여자","중학교","틈틈이 일하였음","","48",
"성주군","여자","중학교","일시 휴직","","15",
"성주군","여자","중학교","일하지 않았음","","943",
"성주군","여자","중학교","미상","","",
"성주군","여자","고등학교","15세 이상 인구","","5026",
"성주군","여자","고등학교","일하였음-계","","3133",
"성주군","여자","고등학교","주로 일하였음","","2954",
"성주군","여자","고등학교","틈틈이 일하였음","","151",
"성주군","여자","고등학교","일시 휴직","","28",
"성주군","여자","고등학교","일하지 않았음","","1893",
"성주군","여자","고등학교","미상","","",
"성주군","여자","대학(4년제 미만)","15세 이상 인구","","1291",
"성주군","여자","대학(4년제 미만)","일하였음-계","","805",
"성주군","여자","대학(4년제 미만)","주로 일하였음","","746",
"성주군","여자","대학(4년제 미만)","틈틈이 일하였음","","49",
"성주군","여자","대학(4년제 미만)","일시 휴직","","10",
"성주군","여자","대학(4년제 미만)","일하지 않았음","","486",
"성주군","여자","대학(4년제 미만)","미상","","",
"성주군","여자","대학교(4년제 이상)","15세 이상 인구","","1488",
"성주군","여자","대학교(4년제 이상)","일하였음-계","","877",
"성주군","여자","대학교(4년제 이상)","주로 일하였음","","787",
"성주군","여자","대학교(4년제 이상)","틈틈이 일하였음","","78",
"성주군","여자","대학교(4년제 이상)","일시 휴직","","12",
"성주군","여자","대학교(4년제 이상)","일하지 않았음","","611",
"성주군","여자","대학교(4년제 이상)","미상","","",
"성주군","여자","대학원석사과정","15세 이상 인구","","88",
"성주군","여자","대학원석사과정","일하였음-계","","62",
"성주군","여자","대학원석사과정","주로 일하였음","","55",
"성주군","여자","대학원석사과정","틈틈이 일하였음","","7",
"성주군","여자","대학원석사과정","일시 휴직","","",
"성주군","여자","대학원석사과정","일하지 않았음","","26",
"성주군","여자","대학원석사과정","미상","","",
"성주군","여자","대학원박사과정","15세 이상 인구","","22",
"성주군","여자","대학원박사과정","일하였음-계","","12",
"성주군","여자","대학원박사과정","주로 일하였음","","4",
"성주군","여자","대학원박사과정","틈틈이 일하였음","","2",
"성주군","여자","대학원박사과정","일시 휴직","","6",
"성주군","여자","대학원박사과정","일하지 않았음","","10",
"성주군","여자","대학원박사과정","미상","","",
"성주군","여자","안 받았음(미취학 포함)","15세 이상 인구","","2829",
"성주군","여자","안 받았음(미취학 포함)","일하였음-계","","479",
"성주군","여자","안 받았음(미취학 포함)","주로 일하였음","","447",
"성주군","여자","안 받았음(미취학 포함)","틈틈이 일하였음","","24",
"성주군","여자","안 받았음(미취학 포함)","일시 휴직","","8",
"성주군","여자","안 받았음(미취학 포함)","일하지 않았음","","2350",
"성주군","여자","안 받았음(미취학 포함)","미상","","",
