"행정구역(시군구)별","거주외국인별","연령별","항목","단위","2019 년",
"영덕군","유학생","10 - 19세","외국인 주민현항","명","*",
"영덕군","유학생","20 - 29세","외국인 주민현항","명","*",
"영덕군","유학생","30 - 39세","외국인 주민현항","명","*",
"영덕군","유학생","40 - 49세","외국인 주민현항","명","*",
"영덕군","유학생","50 - 59세","외국인 주민현항","명","*",
"영덕군","유학생","60 - 69세","외국인 주민현항","명","*",
"영덕군","유학생","70세 이상","외국인 주민현항","명","*",
"영덕군","외국국적동포","계","외국인 주민현항","명","22",
"영덕군","외국국적동포","0 - 9세","외국인 주민현항","명","*",
"영덕군","외국국적동포","10 - 19세","외국인 주민현항","명","*",
"영덕군","외국국적동포","20 - 29세","외국인 주민현항","명","*",
"영덕군","외국국적동포","30 - 39세","외국인 주민현항","명","*",
"영덕군","외국국적동포","40 - 49세","외국인 주민현항","명","*",
"영덕군","외국국적동포","50 - 59세","외국인 주민현항","명","8",
"영덕군","외국국적동포","60 - 69세","외국인 주민현항","명","9",
"영덕군","외국국적동포","70세 이상","외국인 주민현항","명","*",
"영덕군","기타외국인","계","외국인 주민현항","명","443",
"영덕군","기타외국인","0 - 9세","외국인 주민현항","명","*",
"영덕군","기타외국인","10 - 19세","외국인 주민현항","명","7",
"영덕군","기타외국인","20 - 29세","외국인 주민현항","명","108",
"영덕군","기타외국인","30 - 39세","외국인 주민현항","명","140",
"영덕군","기타외국인","40 - 49세","외국인 주민현항","명","99",
"영덕군","기타외국인","50 - 59세","외국인 주민현항","명","70",
"영덕군","기타외국인","60 - 69세","외국인 주민현항","명","14",
"영덕군","기타외국인","70세 이상","외국인 주민현항","명","*",
"영덕군","한국국적을 취득한 자","계","외국인 주민현항","명","127",
"영덕군","한국국적을 취득한 자","0 - 9세","외국인 주민현항","명","*",
"영덕군","한국국적을 취득한 자","10 - 19세","외국인 주민현항","명","*",
"영덕군","한국국적을 취득한 자","20 - 29세","외국인 주민현항","명","16",
"영덕군","한국국적을 취득한 자","30 - 39세","외국인 주민현항","명","66",
"영덕군","한국국적을 취득한 자","40 - 49세","외국인 주민현항","명","24",
"영덕군","한국국적을 취득한 자","50 - 59세","외국인 주민현항","명","12",
"영덕군","한국국적을 취득한 자","60 - 69세","외국인 주민현항","명","*",
"영덕군","한국국적을 취득한 자","70세 이상","외국인 주민현항","명","*",
"청도군","합계","계","외국인 주민현항","명","1681",
"청도군","합계","0 - 9세","외국인 주민현항","명","*",
"청도군","합계","10 - 19세","외국인 주민현항","명","13",
"청도군","합계","20 - 29세","외국인 주민현항","명","691",
"청도군","합계","30 - 39세","외국인 주민현항","명","596",
"청도군","합계","40 - 49세","외국인 주민현항","명","211",
"청도군","합계","50 - 59세","외국인 주민현항","명","108",
"청도군","합계","60 - 69세","외국인 주민현항","명","45",
"청도군","합계","70세 이상","외국인 주민현항","명","15",
"청도군","한국국적을 가지지 않은 자","계","외국인 주민현항","명","1563",
"청도군","한국국적을 가지지 않은 자","0 - 9세","외국인 주민현항","명","*",
"청도군","한국국적을 가지지 않은 자","10 - 19세","외국인 주민현항","명","11",
"청도군","한국국적을 가지지 않은 자","20 - 29세","외국인 주민현항","명","672",
"청도군","한국국적을 가지지 않은 자","30 - 39세","외국인 주민현항","명","533",
"청도군","한국국적을 가지지 않은 자","40 - 49세","외국인 주민현항","명","194",
"청도군","한국국적을 가지지 않은 자","50 - 59세","외국인 주민현항","명","95",
"청도군","한국국적을 가지지 않은 자","60 - 69세","외국인 주민현항","명","42",
"청도군","한국국적을 가지지 않은 자","70세 이상","외국인 주민현항","명","14",
"청도군","외국인근로자","계","외국인 주민현항","명","834",
"청도군","외국인근로자","0 - 9세","외국인 주민현항","명","*",
"청도군","외국인근로자","10 - 19세","외국인 주민현항","명","*",
"청도군","외국인근로자","20 - 29세","외국인 주민현항","명","491",
"청도군","외국인근로자","30 - 39세","외국인 주민현항","명","293",
"청도군","외국인근로자","40 - 49세","외국인 주민현항","명","39",
"청도군","외국인근로자","50 - 59세","외국인 주민현항","명","9",
"청도군","외국인근로자","60 - 69세","외국인 주민현항","명","*",
"청도군","외국인근로자","70세 이상","외국인 주민현항","명","*",
"청도군","결혼이민자","계","외국인 주민현항","명","127",
"청도군","결혼이민자","0 - 9세","외국인 주민현항","명","*",
"청도군","결혼이민자","10 - 19세","외국인 주민현항","명","*",
"청도군","결혼이민자","20 - 29세","외국인 주민현항","명","34",
"청도군","결혼이민자","30 - 39세","외국인 주민현항","명","52",
"청도군","결혼이민자","40 - 49세","외국인 주민현항","명","23",
"청도군","결혼이민자","50 - 59세","외국인 주민현항","명","11",
"청도군","결혼이민자","60 - 69세","외국인 주민현항","명","*",
"청도군","결혼이민자","70세 이상","외국인 주민현항","명","*",
"청도군","유학생","계","외국인 주민현항","명","*",
"청도군","유학생","0 - 9세","외국인 주민현항","명","*",
"청도군","유학생","10 - 19세","외국인 주민현항","명","*",
"청도군","유학생","20 - 29세","외국인 주민현항","명","*",
"청도군","유학생","30 - 39세","외국인 주민현항","명","*",
"청도군","유학생","40 - 49세","외국인 주민현항","명","*",
"청도군","유학생","50 - 59세","외국인 주민현항","명","*",
"청도군","유학생","60 - 69세","외국인 주민현항","명","*",
"청도군","유학생","70세 이상","외국인 주민현항","명","*",
"청도군","외국국적동포","계","외국인 주민현항","명","44",
"청도군","외국국적동포","0 - 9세","외국인 주민현항","명","*",
"청도군","외국국적동포","10 - 19세","외국인 주민현항","명","*",
"청도군","외국국적동포","20 - 29세","외국인 주민현항","명","*",
"청도군","외국국적동포","30 - 39세","외국인 주민현항","명","*",
"청도군","외국국적동포","40 - 49세","외국인 주민현항","명","8",
"청도군","외국국적동포","50 - 59세","외국인 주민현항","명","10",
"청도군","외국국적동포","60 - 69세","외국인 주민현항","명","16",
"청도군","외국국적동포","70세 이상","외국인 주민현항","명","6",
"청도군","기타외국인","계","외국인 주민현항","명","558",
"청도군","기타외국인","0 - 9세","외국인 주민현항","명","*",
"청도군","기타외국인","10 - 19세","외국인 주민현항","명","10",
"청도군","기타외국인","20 - 29세","외국인 주민현항","명","146",
"청도군","기타외국인","30 - 39세","외국인 주민현항","명","185",
"청도군","기타외국인","40 - 49세","외국인 주민현항","명","124",
"청도군","기타외국인","50 - 59세","외국인 주민현항","명","65",
"청도군","기타외국인","60 - 69세","외국인 주민현항","명","21",
"청도군","기타외국인","70세 이상","외국인 주민현항","명","5",
"청도군","한국국적을 취득한 자","계","외국인 주민현항","명","118",
"청도군","한국국적을 취득한 자","0 - 9세","외국인 주민현항","명","*",
"청도군","한국국적을 취득한 자","10 - 19세","외국인 주민현항","명","*",
"청도군","한국국적을 취득한 자","20 - 29세","외국인 주민현항","명","19",
"청도군","한국국적을 취득한 자","30 - 39세","외국인 주민현항","명","63",
"청도군","한국국적을 취득한 자","40 - 49세","외국인 주민현항","명","17",
"청도군","한국국적을 취득한 자","50 - 59세","외국인 주민현항","명","13",
"청도군","한국국적을 취득한 자","60 - 69세","외국인 주민현항","명","*",
"청도군","한국국적을 취득한 자","70세 이상","외국인 주민현항","명","*",
"고령군","합계","계","외국인 주민현항","명","2567",
"고령군","합계","0 - 9세","외국인 주민현항","명","16",
"고령군","합계","10 - 19세","외국인 주민현항","명","40",
"고령군","합계","20 - 29세","외국인 주민현항","명","809",
"고령군","합계","30 - 39세","외국인 주민현항","명","1029",
"고령군","합계","40 - 49세","외국인 주민현항","명","410",
"고령군","합계","50 - 59세","외국인 주민현항","명","193",
"고령군","합계","60 - 69세","외국인 주민현항","명","51",
"고령군","합계","70세 이상","외국인 주민현항","명","19",
"고령군","한국국적을 가지지 않은 자","계","외국인 주민현항","명","2437",
"고령군","한국국적을 가지지 않은 자","0 - 9세","외국인 주민현항","명","16",
"고령군","한국국적을 가지지 않은 자","10 - 19세","외국인 주민현항","명","37",
"고령군","한국국적을 가지지 않은 자","20 - 29세","외국인 주민현항","명","790",
"고령군","한국국적을 가지지 않은 자","30 - 39세","외국인 주민현항","명","964",
"고령군","한국국적을 가지지 않은 자","40 - 49세","외국인 주민현항","명","385",
"고령군","한국국적을 가지지 않은 자","50 - 59세","외국인 주민현항","명","179",
"고령군","한국국적을 가지지 않은 자","60 - 69세","외국인 주민현항","명","50",
"고령군","한국국적을 가지지 않은 자","70세 이상","외국인 주민현항","명","16",
"고령군","외국인근로자","계","외국인 주민현항","명","1374",
